typhoon,datetime,intensity,lat,lon
NEPARTAK,2016-07-03 09:00:00,18,9.65,144.6
NEPARTAK,2016-07-03 10:00:00,18,9.77,144.5
NEPARTAK,2016-07-03 11:00:00,18,9.88,144.4
NEPARTAK,2016-07-03 12:00:00,18,10,144.3
NEPARTAK,2016-07-03 13:00:00,18,10.12,144.17
NEPARTAK,2016-07-03 14:00:00,18,10.23,144.03
NEPARTAK,2016-07-03 15:00:00,18,10.35,143.9
NEPARTAK,2016-07-03 16:00:00,18,10.47,143.77
NEPARTAK,2016-07-03 17:00:00,18,10.58,143.63
NEPARTAK,2016-07-03 18:00:00,20,10.7,143.5
NEPARTAK,2016-07-03 19:00:00,20,10.88,143.25
NEPARTAK,2016-07-03 20:00:00,20,11.07,143
NEPARTAK,2016-07-03 21:00:00,20,11.25,142.75
NEPARTAK,2016-07-03 22:00:00,20,11.43,142.5
NEPARTAK,2016-07-03 23:00:00,20,11.62,142.25
NEPARTAK,2016-07-04 00:00:00,20,11.8,142
NEPARTAK,2016-07-04 01:00:00,20,11.95,141.8
NEPARTAK,2016-07-04 02:00:00,20,12.1,141.6
NEPARTAK,2016-07-04 03:00:00,20,12.25,141.4
NEPARTAK,2016-07-04 04:00:00,20,12.4,141.2
NEPARTAK,2016-07-04 05:00:00,20,12.55,141
